business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
8JJSe4zRLqmJUnjPzUvCEA,AC Hotel by Marriott Tucson Downtown,151 E Broadway Blvd,Tucson,AZ,85701,32.2215629,-110.9673821,3.0,90,1,"{'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False'}","Venues & Event Spaces, Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
SuY8Yqy9gOk_P3Ps0l4TDQ,SpringHill Suites by Marriott Philadelphia Plymouth Meeting,430 Plymouth Road,Plymouth Meeting,PA,19462,40.113475,-75.2877345,3.5,44,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}","Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
NHUKQ8XbbVt4Nhy7oUeGpA,Radisson Suites Tucson,6555 E Speedway Blvd,Tucson,AZ,85710,32.2369866,-110.853191,2.5,107,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'""}","Restaurants, Hotels, Event Planning & Services, Caterers, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
ZAwlsg4bYXvpZKrZJJfudQ,La Quinta by Wyndham Philadelphia Airport,53 Industrial Highway,Essington,PA,19029,39.8676759,-75.3075033,2.0,24,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
cKqcH_8rcbhdUvYWZ16JtQ,Loya's Courtyard,2925 N Oracle Rd,Tucson,AZ,85705,32.260393,-110.978919,4.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}","Home & Garden, Shopping, Outdoor Furniture Stores, Nurseries & Gardening, Furniture Stores, Home Decor","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0', 'Saturday': '8:0-13:0', 'Sunday': '9:0-16:0'}"
Cp-xqpD0qY97LziqEUdJtw,the Alloy King of Prussia - a DoubleTree by Hilton,301 W Dekalb Pike,King of Prussia,PA,19406,40.0914739,-75.3694329,3.0,124,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'DogsAllowed': 'False'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
7iRXf_G4x-w3jfG1iqRY1Q,Quality Inn & Suites,2050 Market St,Reno,NV,89502,39.519911,-119.786963,2.5,19,0,,"Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
j7dMQazjHXoBTsbpw5B28Q,Courtyard by Marriott,4100 Presidential Blvd,Philadelphia,PA,19131,40.0071725342,-75.2110841091,3.5,54,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Hotels, Hotels & Travel",
ayTrP-Gd9bZDTcgdD6WwFQ,Ramada by Wyndham Levittown Bucks County,6201 Bristol Pike,Levittown,PA,19057,40.1221767,-74.8431131,2.0,39,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hotels & Travel, Event Planning & Services, Hotels",
kH2bJtlej-8oDv8KjsEzCg,Holiday Inn Philadelphia Stadium,900 Packer Ave,Philadelphia,PA,19148,39.9093697,-75.1646366,2.5,85,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels & Travel, Venues & Event Spaces, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
fnFJuXhNaVAulUTnFdJQ2Q,Hampton Inn Philadelphia/Plymouth Meeting,2055 Chemical Rd,Plymouth Meeting,PA,19462,40.101172653,-75.2921406832,3.5,31,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
cv1Jez55v_TIKQROTC38cg,Best Western Plus Boomtown Casino Hotel,2100 Garson Rd,Verdi,NV,89439,39.5153547,-119.9643422,2.5,37,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
9Gc_v2tsAOg2CEPnIlhU_w,Fairfield Inn & Suites - Oro Valley,10150 N Oracle Rd,Oro Valley,AZ,85737,32.390491,-110.962852,3.5,38,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels, Hotels & Travel",
4v80RWA1_BvIQRfp3XLoFA,Extended Stay America - Tucson - Grant Road,5050 E. Grant Rd.,Tucson,AZ,85712,32.2499747,-110.8846758,1.5,41,1,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Apartments, Home Services, Event Planning & Services, Hotels & Travel, Real Estate","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
YbBvjjkav-Wnhi9V4cFsvg,Quality Inn Near Reno-Sparks Convention Center,1885 S. Virginia Street,Reno,NV,89502,39.506311,-119.8043,3.0,31,0,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
SUMBE0cvfUZjpEqO-FDEsw,Howard Johnson By Wyndham Reno,660 N Virginia St,Reno,NV,89501,39.5334473,-119.8147701,1.5,16,1,,"Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
q5GJL9IhdfAy5hL0-1-wzA,Hampton Inn & Suites Warrington Horsham,201 Metro Dr,Warrington,PA,18976,40.216522,-75.1378463,3.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
p3YA779Ju3HnnPQuoxNBXA,Super 8 by Wyndham Tucson/East/D.M.A.F. Area,"1990 S Craycroft Rd, I-10 Exit 265",Tucson,AZ,85711,32.1990759,-110.8757388,1.0,14,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services",
TTgpKmTSJs1w60DJkWlLWw,Fairfield Inn by Marriott Philadelphia Airport,8800 Bartram Ave,Philadelphia,PA,19153,39.8868252585,-75.2476465702,3.0,58,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
QYmEaHp_fKiPB70iLurizQ,Days Inn by Wyndham Chester Philadelphia Airport,1300 Providence Ave,Chester,PA,19013,39.8581971,-75.3609632,1.5,34,1,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services",
cAUUOIO4myNutR_l1fRjqA,Dee's Bakery Courtyard Cafe and Venue,1635 Marvel Way,Reno,NV,89502,39.4763124,-119.7753225,4.0,32,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Food, Bakeries","{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '10:0-15:0'}"
YLnTB4kllUDfuaYugcB4Dg,Quality Inn & Suites,2050 Market St,Reno,NV,89502,39.5194568,-119.7865472,1.5,133,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
gHt0nq6FM4w0F9OIuebtKA,Travelodge by Wyndham,43 Industrial Hwy,Essington,PA,19029,39.868905603900004,-75.3038516355,1.0,5,1,,"Event Planning & Services, Hotels & Travel, Hotels",
Nhd13EAGVISQNN4cSeWRvw,Holiday Inn Fort Washington,432 W Pennsylvania Ave,Fort Washington,PA,19034,40.1346676,-75.2086223,2.0,15,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Venues & Event Spaces, Event Planning & Services, Resorts",
xywaDaIL8_udyftSvgPmAQ,Comfort Inn & Suites Glen Mills - Philadelphia,1110 Baltimore Pike,Glen Mills,PA,19342,39.8802467668,-75.5448828135,2.0,7,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'Caters': 'False', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'False'}","Wine Bars, Cafes, Bars, Pizza, Event Planning & Services, Nightlife, Sandwiches, Hotels & Travel, Restaurants, Asian Fusion, Bistros, American (Traditional), Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
S7PbrSkUOU3qFYuedck6yQ,Hampton Inn Tucson-Airport,6971 S Tucson Blvd,Tucson,AZ,85756,32.1253557,-110.933740139,4.0,56,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
wuw1WipH9fnr6pqrROv5dQ,Hyatt House Philadelphia/King of Prussia,240 Mall Blvd,King of Prussia,PA,19406,40.0925189752,-75.3928731011,4.0,71,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
g7gvaY6Sq28EZhPeK6zcmg,Holiday Inn Express Philadelphia NE - Bensalem,1329 Bristol Pike,Bensalem,PA,19020,40.0707279,-74.9641449,4.0,67,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False'}","Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
X_1PaKwj4GhqwZ9Fi22WRA,"Homewood Suites by Hilton University City Philadelphia, PA",4109 Walnut St,Philadelphia,PA,19104,39.9546572,-75.205593,3.0,51,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
GbHXQZfF05UOTKqOpZAmzQ,Residence Inn by Marriott Philadelphia Willow Grove,3 Walnut Grove Drive,Horsham,PA,19044,40.167938,-75.141666,3.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}","Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
ujjjOQ_MHgvD6Y-fGkAQ4Q,Courtyard by Marriott Philadelphia Valley Forge/King of Prussia,1100 Drummers Lane,Wayne,PA,19087,40.0819078,-75.4104815,3.5,31,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True'}","Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
2A7XeAT8-r5lXxT7hmqIQg,Courtyard Philadelphia Valley Forge/Collegeville,600 Campus Drive,Collegeville,PA,19426,40.1594645,-75.4732372,3.5,25,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
7WD63dyoVXKdCFb9ly5EhA,DoubleTree by Hilton Hotel Philadelphia Airport,4509 Island Ave,Philadelphia,PA,19153,39.8889615,-75.2325572,2.5,146,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'WiFi': ""u'free'""}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
lxcUOsQgneLGTvZKNrwL1w,Best Western Plus The Inn at King of Prussia,127 S Gulph Rd,King of Prussia,PA,19406,40.0837731,-75.388587,3.0,55,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
RtvURViJ4C3yW00HROmIRA,Holiday Inn Hotel Philadelphia NE- Bensalem,3499 Street Rd,Bensalem,PA,19020,40.1255792,-74.9622877,2.5,14,0,"{'RestaurantsDelivery': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '4', 'OutdoorSeating': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True'}","Venues & Event Spaces, Event Planning & Services, Hotels, Hotels & Travel, Restaurants, Resorts",
kollmvlK4R8ZoNlfff_J1g,Days Inn Reno,701 East 7Th Street,Reno,NV,89512,39.5360089,-119.8059601,2.0,47,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel",
TNPo-te7po7XRAbpkrx-Ww,"Homewood Suites by Hilton Doylestown, PA",2650 Kelly Rd,Warrington,PA,18976,40.2650898406,-75.1342856884,4.0,33,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1dW_kBkpu5PpNydV72UVqQ,Wyndham Garden Glen Mills Wilmington,1110 Baltimore Pike,Glen Mills,PA,19342,39.88053,-75.5447499,3.0,30,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
WKDKpjjZ94CrvEiZH4-6xw,Best Western InnSuites Tucson Foothills Hotel & Suites,6201 N Oracle Rd,Tucson,AZ,85704,32.319389,-110.975701,3.0,101,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True'}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
tcmFtDXMdP13nnokz34gdA,Holiday Inn Express & Suites Tucson Mall,620 E Wetmore Rd,Tucson,AZ,85705,32.2865173,-110.9628227,3.0,38,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}","Hotels & Travel, Venues & Event Spaces, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
iI7KxE78lO9pfSTpTy2fQA,Travelodge by Wyndham Reno,636 N. Virginia St,Reno,NV,89501,39.5331891,-119.8150714,1.5,79,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
ug2sjYinbU_4N3zdjL0vvw,Courtyard by Marriott Philadelphia Willow Grove,2350 Easton Road Route 611,Willow Grove,PA,19090,40.165949,-75.126158,2.5,36,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False'}","Hotels, Hotels & Travel, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
8GGpmSmCey7K6JP5eXJScg,Holiday Inn Express Tucson-Airport,2548 E Medina Rd,Tucson,AZ,85756,32.1301141,-110.9332001,3.0,23,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'DogsAllowed': 'True'}","Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
EMviUh7Lud2nqnarrqi_tQ,Microtel Inn & Suites by Wyndham Philadelphia Airport,8840 Tinicum Boulevard,Philadelphia,PA,19153,39.8889605,-75.2457544,2.0,133,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels, Hotels & Travel",
m1zQ2DhBg0hrTco5xYnwTw,Holiday Inn Express & Suites Reno Airport,2375 Market St,Reno,NV,89502,39.5139556908,-119.7828706533,3.5,72,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Resorts, Venues & Event Spaces, Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
FuRcuJTqKIYDxxsC_ZozzQ,Comfort Inn & Suites Airport Convention Center,1250 East Plumb Lane,Reno,NV,89502,39.504846,-119.783981,3.0,67,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
usMJgeFEO6Zk2WUJqbHGYg,Home2 Suites by Hilton King of Prussia Valley Forge,550 W Dekalb Pike,King of Prussia,PA,19406,40.0905016,-75.3806652,2.5,18,1,"{'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
